ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8382,mf1wbngo-5fl86p,no-vote,"I don't think Trump should cut funding, academics do play an important role in education, from teaching to researching different topics, they are already under funded, some important work could get cut due to no funding",2025-09-02T01:55:03.847330+00:00,False,,,,public,,,2025-09-02T01:55:02.664Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=631f55697876499cef1a3ebb&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ddf700d60cfbcbafb80,Page 1: 01:52:37; Page 2: 01:54:57,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I don't think Trump should cut funding, academics do play an important role in education, from teaching to researching different topics, they are already under funded, some important work could get cut due to no funding","{""_session_id"": ""mf1w8j9x-0hprel"", ""_page_visits"": {""0"": ""2025-09-02T01:52:37.405Z"", ""1"": ""2025-09-02T01:54:57.466Z""}, ""_submitted_at"": ""2025-09-02T01:55:03.846748"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:55:02.664Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=631f55697876499cef1a3ebb&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ddf700d60cfbcbafb80"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I don't think Trump should cut funding, academics do play an important role in education, from teaching to researching different topics, they are already under funded, some important work could get cut due to no funding""}"
8368,mf1wal4s-5n9ig7,no-vote,I dont like this decision because it cuts academics funding. Which reduces the funds used for academics. ,2025-09-02T01:54:13.049487+00:00,False,,,,public,,,2025-09-02T01:54:12.988Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67a51d05514dc89e90c1f8b8&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64e0320cb0726d9093c80,Page 1: 01:53:10; Page 2: 01:54:11,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I dont like this decision because it cuts academics funding. Which reduces the funds used for academics. ,"{""_session_id"": ""mf1w98u8-5a92hh"", ""_page_visits"": {""0"": ""2025-09-02T01:53:10.495Z"", ""1"": ""2025-09-02T01:54:11.183Z""}, ""_submitted_at"": ""2025-09-02T01:54:13.049106"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:54:12.988Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67a51d05514dc89e90c1f8b8&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64e0320cb0726d9093c80"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I dont like this decision because it cuts academics funding. Which reduces the funds used for academics. ""}"
8366,mf1wadnp-nrsa89,no-vote,"It's wrong to deny opportunity to those that can't afford college. People, especially those that qualify for further education deserve to have a chance at life where possibly their parents couldn't.",2025-09-02T01:54:03.267975+00:00,False,,,,public,,,2025-09-02T01:54:03.302Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=673c90022c553e1b8f60a3af&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64da2cc55bff243359006,Page 1: 01:51:45; Page 2: 01:54:02,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"It's wrong to deny opportunity to those that can't afford college. People, especially those that qualify for further education deserve to have a chance at life where possibly their parents couldn't.","{""_session_id"": ""mf1w7ezl-m438iy"", ""_page_visits"": {""0"": ""2025-09-02T01:51:45.129Z"", ""1"": ""2025-09-02T01:54:02.064Z""}, ""_submitted_at"": ""2025-09-02T01:54:03.267630"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:54:03.302Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=673c90022c553e1b8f60a3af&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64da2cc55bff243359006"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It's wrong to deny opportunity to those that can't afford college. People, especially those that qualify for further education deserve to have a chance at life where possibly their parents couldn't.""}"
8364,mf1w9vnw-zy5nxk,no-vote,"The implications of this situation are detrimental not only for our current generation of learners but also for future ones. By neglecting our responsibility to lead in the fields of technology and science, we risk falling behind on the global stage. The decisions being made now will have profound and lasting consequences, shaping the educational landscape for years to come.",2025-09-02T01:53:40.097502+00:00,False,,,,public,,,2025-09-02T01:53:39.980Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=64d63b117d0fcfc1cd8d6934&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64d865c63a5c422de4a6e,Page 1: 01:51:20; Page 2: 01:53:37,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"The implications of this situation are detrimental not only for our current generation of learners but also for future ones. By neglecting our responsibility to lead in the fields of technology and science, we risk falling behind on the global stage. The decisions being made now will have profound and lasting consequences, shaping the educational landscape for years to come.","{""_session_id"": ""mf1w6w49-mv7p6b"", ""_page_visits"": {""0"": ""2025-09-02T01:51:20.656Z"", ""1"": ""2025-09-02T01:53:37.133Z""}, ""_submitted_at"": ""2025-09-02T01:53:40.097151"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:39.980Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=64d63b117d0fcfc1cd8d6934&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64d865c63a5c422de4a6e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""The implications of this situation are detrimental not only for our current generation of learners but also for future ones. By neglecting our responsibility to lead in the fields of technology and science, we risk falling behind on the global stage. The decisions being made now will have profound and lasting consequences, shaping the educational landscape for years to come.""}"
8363,mf1w9tkz-f9x85e,no-vote,"It's ridiculous and so harmful to so many. It harms not only students, but the country. Students make up a huge economy. Also, what are we going to do about doctors, etc? So many are foreign, trained here, and stayed. It's really dream-crushing and wrong.",2025-09-02T01:53:37.445179+00:00,False,,,,public,,,2025-09-02T01:53:37.284Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=671dbdc5832887cd06ced6be&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64d904a5c08825988031d,Page 1: 01:51:18; Page 2: 01:53:34,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"It's ridiculous and so harmful to so many. It harms not only students, but the country. Students make up a huge economy. Also, what are we going to do about doctors, etc? So many are foreign, trained here, and stayed. It's really dream-crushing and wrong.","{""_session_id"": ""mf1w6usz-5x3wck"", ""_page_visits"": {""0"": ""2025-09-02T01:51:18.954Z"", ""1"": ""2025-09-02T01:53:34.760Z""}, ""_submitted_at"": ""2025-09-02T01:53:37.444837"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:37.284Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=671dbdc5832887cd06ced6be&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64d904a5c08825988031d"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It's ridiculous and so harmful to so many. It harms not only students, but the country. Students make up a huge economy. Also, what are we going to do about doctors, etc? So many are foreign, trained here, and stayed. It's really dream-crushing and wrong.""}"
8362,mf1w9qmk-nkvbbm,no-vote,"I think it is horrible. Yes our country's budget needs to be looked at and revamped, however education is NEVER where cuts should take place.",2025-09-02T01:53:33.458988+00:00,False,,,,public,,,2025-09-02T01:53:33.453Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=66fcd0716d928803a90f7537&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64dbfc46be0af4d294a45,Page 1: 01:52:11; Page 2: 01:53:31,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I think it is horrible. Yes our country's budget needs to be looked at and revamped, however education is NEVER where cuts should take place.","{""_session_id"": ""mf1w7znd-w68bui"", ""_page_visits"": {""0"": ""2025-09-02T01:52:11.962Z"", ""1"": ""2025-09-02T01:53:31.324Z""}, ""_submitted_at"": ""2025-09-02T01:53:33.458633"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:33.453Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=66fcd0716d928803a90f7537&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64dbfc46be0af4d294a45"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it is horrible. Yes our country's budget needs to be looked at and revamped, however education is NEVER where cuts should take place.""}"
8357,mf1w9e6v-ilcrve,no-vote,"I don't support it.  I think funding academics is important to the further education and advancement of society. I think it's just a political play since his base is primarily un-educated, and educated people tend to lean liberal. ",2025-09-02T01:53:18.734159+00:00,False,,,,public,,,2025-09-02T01:53:17.335Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5b2fb4b86d601d0001d5d7ff&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ddd8cab5fe4683d6239,Page 1: 01:52:33; Page 2: 01:53:14,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I don't support it.  I think funding academics is important to the further education and advancement of society. I think it's just a political play since his base is primarily un-educated, and educated people tend to lean liberal. ","{""_session_id"": ""mf1w8g7a-t7oldg"", ""_page_visits"": {""0"": ""2025-09-02T01:52:33.437Z"", ""1"": ""2025-09-02T01:53:14.632Z""}, ""_submitted_at"": ""2025-09-02T01:53:18.733787"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:17.335Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5b2fb4b86d601d0001d5d7ff&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64ddd8cab5fe4683d6239"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I don't support it.  I think funding academics is important to the further education and advancement of society. I think it's just a political play since his base is primarily un-educated, and educated people tend to lean liberal. ""}"
8355,mf1w7870-4itjar,no-vote,It's all part of the conservatives' goals to keep the population ignorant and broke. fuck trump.,2025-09-02T01:53:13.331809+00:00,False,,,,public,,,2025-09-02T01:51:36.252Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5734afd5e7d695176c1061f8&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64db0727bab3197c8fe96,Page 1: 01:50:15; Page 2: 01:51:30,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,It's all part of the conservatives' goals to keep the population ignorant and broke. fuck trump.,"{""_session_id"": ""mf1w5hvq-f948z8"", ""_page_visits"": {""0"": ""2025-09-02T01:50:15.572Z"", ""1"": ""2025-09-02T01:51:30.355Z""}, ""_submitted_at"": ""2025-09-02T01:53:13.331439"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:51:36.252Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5734afd5e7d695176c1061f8&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64db0727bab3197c8fe96"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It's all part of the conservatives' goals to keep the population ignorant and broke. fuck trump.""}"
8354,mf1w99m3-7of482,no-vote,"I am very negative about this. It goes against America's founding principles, and serves to make America worse in the long run, just in the name of some so called ""Wokeness"". I think it will cause a brain drain in the near future.",2025-09-02T01:53:11.986685+00:00,False,,,,public,,,2025-09-02T01:53:11.404Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5ebb96b6cd673a0008ace9ce&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64dd2a4a9ad99065b2065,Page 1: 01:52:24; Page 2: 01:53:09,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I am very negative about this. It goes against America's founding principles, and serves to make America worse in the long run, just in the name of some so called ""Wokeness"". I think it will cause a brain drain in the near future.","{""_session_id"": ""mf1w89f7-ue58dy"", ""_page_visits"": {""0"": ""2025-09-02T01:52:24.632Z"", ""1"": ""2025-09-02T01:53:09.272Z""}, ""_submitted_at"": ""2025-09-02T01:53:11.986108"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:11.404Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5ebb96b6cd673a0008ace9ce&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64dd2a4a9ad99065b2065"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I am very negative about this. It goes against America's founding principles, and serves to make America worse in the long run, just in the name of some so called \""Wokeness\"". I think it will cause a brain drain in the near future.""}"
8353,mf1w97ox-ogepvs,no-vote,"I am pretty upset about it because it affects my younger siblings and the kids of my friends and family members, as well as my nieces. I think we need a strong education system with qualified teachers to raise intelligent and not ignorant humans. I’m also upset about cutting the student down payment programs. ",2025-09-02T01:53:09.226457+00:00,False,,,,public,,,2025-09-02T01:53:08.913Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=653f36d43c461bbfd79d8cab&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64da97bcb6a28d4c5eee1,Page 1: 01:51:45; Page 2: 01:53:02,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,"I am pretty upset about it because it affects my younger siblings and the kids of my friends and family members, as well as my nieces. I think we need a strong education system with qualified teachers to raise intelligent and not ignorant humans. I’m also upset about cutting the student down payment programs. ","{""_session_id"": ""mf1w7f42-rf5g8f"", ""_page_visits"": {""0"": ""2025-09-02T01:51:45.330Z"", ""1"": ""2025-09-02T01:53:02.371Z""}, ""_submitted_at"": ""2025-09-02T01:53:09.226019"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:08.913Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=653f36d43c461bbfd79d8cab&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64da97bcb6a28d4c5eee1"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I am pretty upset about it because it affects my younger siblings and the kids of my friends and family members, as well as my nieces. I think we need a strong education system with qualified teachers to raise intelligent and not ignorant humans. I\u2019m also upset about cutting the student down payment programs. ""}"
8351,mf1w97ka-bh840u,no-vote,Any kind of cutting for academic funding is not a smart idea.  America is already behind in public education and we cannot afford to cut funding for it.,2025-09-02T01:53:08.227062+00:00,False,,,,public,,,2025-09-02T01:53:08.746Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67291fecd7b792dbe483dc89&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64dc640f220970506c945,Page 1: 01:52:19; Page 2: 01:53:06,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,Any kind of cutting for academic funding is not a smart idea.  America is already behind in public education and we cannot afford to cut funding for it.,"{""_session_id"": ""mf1w85mp-g3zj5p"", ""_page_visits"": {""0"": ""2025-09-02T01:52:19.853Z"", ""1"": ""2025-09-02T01:53:06.072Z""}, ""_submitted_at"": ""2025-09-02T01:53:08.226701"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:08.746Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=67291fecd7b792dbe483dc89&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64dc640f220970506c945"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Any kind of cutting for academic funding is not a smart idea.  America is already behind in public education and we cannot afford to cut funding for it.""}"
8350,mf1w963z-gjup83,no-vote,I think it is smart to stop giving taxpayer money to schools that have large endowments. They can reduce admin costs to make up for the loss of funding.  ,2025-09-02T01:53:07.908010+00:00,False,,,,public,,,2025-09-02T01:53:06.863Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5be1ac50ca095c0001b9f717&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64d651e0edb4f468d5613,Page 1: 01:50:37; Page 2: 01:53:02,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I think it is smart to stop giving taxpayer money to schools that have large endowments. They can reduce admin costs to make up for the loss of funding.  ,"{""_session_id"": ""mf1w5yq3-e00bve"", ""_page_visits"": {""0"": ""2025-09-02T01:50:37.472Z"", ""1"": ""2025-09-02T01:53:02.264Z""}, ""_submitted_at"": ""2025-09-02T01:53:07.907652"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:06.863Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=5be1ac50ca095c0001b9f717&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64d651e0edb4f468d5613"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it is smart to stop giving taxpayer money to schools that have large endowments. They can reduce admin costs to make up for the loss of funding.  ""}"
8348,mf1w8tun-fcpy74,no-vote,I think he does not have the experience or the background to know anything about the public school system. He should not be cutting funding.,2025-09-02T01:52:51.068126+00:00,False,,,,public,,,2025-09-02T01:52:50.975Z,https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=675660c1ce75fb95cfe069c2&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64db20961fece49880cad,Page 1: 01:51:56; Page 2: 01:52:47,What are your thoughts on Trump’s decision to cut academic funding? Please answer briefly in 2–3 sentences.: Visible,I think he does not have the experience or the background to know anything about the public school system. He should not be cutting funding.,"{""_session_id"": ""mf1w7nrn-ni4bkt"", ""_page_visits"": {""0"": ""2025-09-02T01:51:56.589Z"", ""1"": ""2025-09-02T01:52:47.889Z""}, ""_submitted_at"": ""2025-09-02T01:52:51.067785"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What are your thoughts on Trump\u2019s decision to cut academic funding? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:52:50.975Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/16ce409c-2fb4-4667-a63a-3d333e7045b7?PROLIFIC_PID=675660c1ce75fb95cfe069c2&STUDY_ID=68b601d9bc7478adc2bcc8fb&SESSION_ID=68b64db20961fece49880cad"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think he does not have the experience or the background to know anything about the public school system. He should not be cutting funding.""}"
