ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences. (text)",Full Response Metadata (JSON)
8240,mf1raffj-eshs7y,no-vote,I think that employers should pay a fair wage and that the tipping culture shouldn't exist anymore unless the service is spectacular. It's a dated system that needs to be abolished.,2025-09-01T23:34:07.586513+00:00,False,,,,public,,,2025-09-01T23:34:07.519Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=655f8da6abba5f374f3145dc&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d2b874d161f782a7f0c,Page 1: 23:33:07; Page 2: 23:34:04,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I think that employers should pay a fair wage and that the tipping culture shouldn't exist anymore unless the service is spectacular. It's a dated system that needs to be abolished.,"{""_session_id"": ""mf1r94xx-roen6p"", ""_page_visits"": {""0"": ""2025-09-01T23:33:07.412Z"", ""1"": ""2025-09-01T23:34:04.076Z""}, ""_submitted_at"": ""2025-09-01T23:34:07.586155"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:34:07.519Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=655f8da6abba5f374f3145dc&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d2b874d161f782a7f0c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that employers should pay a fair wage and that the tipping culture shouldn't exist anymore unless the service is spectacular. It's a dated system that needs to be abolished.""}"
8239,mf1ra661-v3q07b,no-vote,"I wish tipping culture wasn't necessary so workers who earn them can have a steady, livable income. While we do have it, I think tipping is important because the people who serve us rely on that for their income since they usually have a low base pay. If it were up to me, the tipping system would end and businesses would be required to pay their workers fairly.",2025-09-01T23:33:55.167626+00:00,False,,,,public,,,2025-09-01T23:33:55.513Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=65a1ffc87be6e728c2c207c9&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62ccd49b06e6ad6bc30d5,Page 1: 23:31:33; Page 2: 23:33:50,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","I wish tipping culture wasn't necessary so workers who earn them can have a steady, livable income. While we do have it, I think tipping is important because the people who serve us rely on that for their income since they usually have a low base pay. If it were up to me, the tipping system would end and businesses would be required to pay their workers fairly.","{""_session_id"": ""mf1r749j-re7cn1"", ""_page_visits"": {""0"": ""2025-09-01T23:31:33.172Z"", ""1"": ""2025-09-01T23:33:50.795Z""}, ""_submitted_at"": ""2025-09-01T23:33:55.167265"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:33:55.513Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=65a1ffc87be6e728c2c207c9&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62ccd49b06e6ad6bc30d5"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I wish tipping culture wasn't necessary so workers who earn them can have a steady, livable income. While we do have it, I think tipping is important because the people who serve us rely on that for their income since they usually have a low base pay. If it were up to me, the tipping system would end and businesses would be required to pay their workers fairly.""}"
8238,mf1ra0wt-v2fvn3,no-vote,I believe tipping should not be required ever because it takes away the kindness people offer via tips. I worked for tips as a delivery driver and the hardest part was people thinking I expected a tip. Tips should not be required but should be given to those who deserve it. ,2025-09-01T23:33:53.991024+00:00,False,,,,public,,,2025-09-01T23:33:48.701Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6096ee4ed5f41e6e17598ec9&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d0bad4c3cb63c37ee57,Page 1: 23:32:35; Page 2: 23:33:45,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I believe tipping should not be required ever because it takes away the kindness people offer via tips. I worked for tips as a delivery driver and the hardest part was people thinking I expected a tip. Tips should not be required but should be given to those who deserve it. ,"{""_session_id"": ""mf1r8g04-5k4kma"", ""_page_visits"": {""0"": ""2025-09-01T23:32:35.101Z"", ""1"": ""2025-09-01T23:33:45.403Z""}, ""_submitted_at"": ""2025-09-01T23:33:53.990679"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:33:48.701Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6096ee4ed5f41e6e17598ec9&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62d0bad4c3cb63c37ee57"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I believe tipping should not be required ever because it takes away the kindness people offer via tips. I worked for tips as a delivery driver and the hardest part was people thinking I expected a tip. Tips should not be required but should be given to those who deserve it. ""}"
8237,mf1ra4bt-wsdt88,no-vote,"I don't mind tipping servers or people who provide service. However, if i am just ordering at a counter or picking up I dont think a tip is needed. I think that the waitress base pay is appalling and they should be paid at the very minimum, federal minimum wage.",2025-09-01T23:33:53.524545+00:00,False,,,,public,,,2025-09-01T23:33:53.131Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66c1c5cb4b460dacc8290b9e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cecd43063d198c5ec0c,Page 1: 23:32:05; Page 2: 23:33:50,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","I don't mind tipping servers or people who provide service. However, if i am just ordering at a counter or picking up I dont think a tip is needed. I think that the waitress base pay is appalling and they should be paid at the very minimum, federal minimum wage.","{""_session_id"": ""mf1r7tdu-lm1wzt"", ""_page_visits"": {""0"": ""2025-09-01T23:32:05.819Z"", ""1"": ""2025-09-01T23:33:50.569Z""}, ""_submitted_at"": ""2025-09-01T23:33:53.524162"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:33:53.131Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66c1c5cb4b460dacc8290b9e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cecd43063d198c5ec0c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I don't mind tipping servers or people who provide service. However, if i am just ordering at a counter or picking up I dont think a tip is needed. I think that the waitress base pay is appalling and they should be paid at the very minimum, federal minimum wage.""}"
8236,mf1r9q7i-kwtjvb,no-vote,"tipping is too confusing, everyone asks, but not everyone really needs extra beyond their wages.",2025-09-01T23:33:35.343844+00:00,False,,,,public,,,2025-09-01T23:33:34.831Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66258a13fa18fec1d96c3598&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cb3d0f456c34cbcc96e,Page 1: 23:31:21; Page 2: 23:33:28,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","tipping is too confusing, everyone asks, but not everyone really needs extra beyond their wages.","{""_session_id"": ""mf1r6utv-mmusrf"", ""_page_visits"": {""0"": ""2025-09-01T23:31:21.892Z"", ""1"": ""2025-09-01T23:33:28.049Z""}, ""_submitted_at"": ""2025-09-01T23:33:35.343499"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:33:34.831Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=66258a13fa18fec1d96c3598&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cb3d0f456c34cbcc96e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""tipping is too confusing, everyone asks, but not everyone really needs extra beyond their wages.""}"
8235,mf1r9h6q-fqtgiw,no-vote,I think tipping should only be required for servers and food delivery. Other than that you should be able to choose when and how much to tip,2025-09-01T23:33:23.377147+00:00,False,,,,public,,,2025-09-01T23:33:23.140Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=664fcc22e5b93d906600cc77&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cefd2352f510f54c600,Page 1: 23:32:11; Page 2: 23:33:09,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I think tipping should only be required for servers and food delivery. Other than that you should be able to choose when and how much to tip,"{""_session_id"": ""mf1r7y1a-nbiqdm"", ""_page_visits"": {""0"": ""2025-09-01T23:32:11.739Z"", ""1"": ""2025-09-01T23:33:09.853Z""}, ""_submitted_at"": ""2025-09-01T23:33:23.376799"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:33:23.140Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=664fcc22e5b93d906600cc77&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cefd2352f510f54c600"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think tipping should only be required for servers and food delivery. Other than that you should be able to choose when and how much to tip""}"
8234,mf1r8zyy-up1lvf,no-vote,I dislike the current tipping system. I would prefer employers paying their employees fair wages and not rely on tips. I would rather not tip at all.,2025-09-01T23:33:00.569753+00:00,False,,,,public,,,2025-09-01T23:33:00.826Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=668f804da949e7f22a7c647e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62ce2ec156d0620ed39db,Page 1: 23:31:52; Page 2: 23:32:57,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I dislike the current tipping system. I would prefer employers paying their employees fair wages and not rely on tips. I would rather not tip at all.,"{""_session_id"": ""mf1r7jjt-plkr52"", ""_page_visits"": {""0"": ""2025-09-01T23:31:52.934Z"", ""1"": ""2025-09-01T23:32:57.907Z""}, ""_submitted_at"": ""2025-09-01T23:33:00.569409"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:33:00.826Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=668f804da949e7f22a7c647e&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62ce2ec156d0620ed39db"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I dislike the current tipping system. I would prefer employers paying their employees fair wages and not rely on tips. I would rather not tip at all.""}"
8233,mf1r8rgz-bnc35c,no-vote,I think its an unfortunate necessity. Workers deserve to be paid a fair wage. I would make it so that workers earn a livable wage so that tipping isn't essentially a requirement.,2025-09-01T23:32:50.103434+00:00,False,,,,public,,,2025-09-01T23:32:49.811Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=663d8f0edfd87b4c1f590b99&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cb236e7edc216b4162a,Page 1: 23:31:09; Page 2: 23:32:46,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I think its an unfortunate necessity. Workers deserve to be paid a fair wage. I would make it so that workers earn a livable wage so that tipping isn't essentially a requirement.,"{""_session_id"": ""mf1r6lx5-296ely"", ""_page_visits"": {""0"": ""2025-09-01T23:31:09.389Z"", ""1"": ""2025-09-01T23:32:46.856Z""}, ""_submitted_at"": ""2025-09-01T23:32:50.103038"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:32:49.811Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=663d8f0edfd87b4c1f590b99&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cb236e7edc216b4162a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think its an unfortunate necessity. Workers deserve to be paid a fair wage. I would make it so that workers earn a livable wage so that tipping isn't essentially a requirement.""}"
8232,mf1r8awh-wnp1vb,no-vote,I believe in tipping when I seek a service out like food delivery or restaurant service. I would improve the current tipping system by reducing the automated suggested tip amount percentage.,2025-09-01T23:32:28.542079+00:00,False,,,,public,,,2025-09-01T23:32:28.338Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=663a819d40034981ae3a37b1&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62c887b357c12d167c784,Page 1: 23:30:25; Page 2: 23:32:26,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I believe in tipping when I seek a service out like food delivery or restaurant service. I would improve the current tipping system by reducing the automated suggested tip amount percentage.,"{""_session_id"": ""mf1r5nyj-qeap1o"", ""_page_visits"": {""0"": ""2025-09-01T23:30:25.380Z"", ""1"": ""2025-09-01T23:32:26.517Z""}, ""_submitted_at"": ""2025-09-01T23:32:28.541745"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:32:28.338Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=663a819d40034981ae3a37b1&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62c887b357c12d167c784"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I believe in tipping when I seek a service out like food delivery or restaurant service. I would improve the current tipping system by reducing the automated suggested tip amount percentage.""}"
8231,mf1r8aka-vvs8kr,no-vote,"I feel like for services like ordering coffee or ordering something to go, we shouldn't be expected to tip. I would want these types of service workers to be paid at least minimum wage so that they don't have to rely on tips or if we do tip, just leave a tip jar but make it optional. ",2025-09-01T23:32:28.000615+00:00,False,,,,public,,,2025-09-01T23:32:27.899Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=671f12c5d2543b67c0f12e57&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cc57cb195ecb66ae699,Page 1: 23:31:23; Page 2: 23:32:24,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","I feel like for services like ordering coffee or ordering something to go, we shouldn't be expected to tip. I would want these types of service workers to be paid at least minimum wage so that they don't have to rely on tips or if we do tip, just leave a tip jar but make it optional. ","{""_session_id"": ""mf1r6wqa-4vpe56"", ""_page_visits"": {""0"": ""2025-09-01T23:31:23.352Z"", ""1"": ""2025-09-01T23:32:24.051Z""}, ""_submitted_at"": ""2025-09-01T23:32:28.000233"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:32:27.899Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=671f12c5d2543b67c0f12e57&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cc57cb195ecb66ae699"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I feel like for services like ordering coffee or ordering something to go, we shouldn't be expected to tip. I would want these types of service workers to be paid at least minimum wage so that they don't have to rely on tips or if we do tip, just leave a tip jar but make it optional. ""}"
8230,mf1r88ha-hseejv,no-vote,Tipping is fine I would say I do it often and is not a bother to me. I would not change anything because the tipping really does help the workers.,2025-09-01T23:32:25.299526+00:00,False,,,,public,,,2025-09-01T23:32:25.198Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5fadeb340e10471fdeb5fbf5&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cc6d71a173d0a928f2c,Page 1: 23:31:26; Page 2: 23:32:22,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",Tipping is fine I would say I do it often and is not a bother to me. I would not change anything because the tipping really does help the workers.,"{""_session_id"": ""mf1r6z0w-fj2rc0"", ""_page_visits"": {""0"": ""2025-09-01T23:31:26.327Z"", ""1"": ""2025-09-01T23:32:22.328Z""}, ""_submitted_at"": ""2025-09-01T23:32:25.299147"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:32:25.198Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=5fadeb340e10471fdeb5fbf5&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cc6d71a173d0a928f2c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Tipping is fine I would say I do it often and is not a bother to me. I would not change anything because the tipping really does help the workers.""}"
8229,mf1r81az-drjy41,no-vote,I would make sure that servers do not have to rely on tips the most. Everyone deserves to make money to live. ,2025-09-01T23:32:19.878678+00:00,False,,,,public,,,2025-09-01T23:32:15.900Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=664521606b8ee569d8076068&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cb5bdb1453b9bab8019,Page 1: 23:31:07; Page 2: 23:32:14,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible",I would make sure that servers do not have to rely on tips the most. Everyone deserves to make money to live. ,"{""_session_id"": ""mf1r6k12-h1r5z7"", ""_page_visits"": {""0"": ""2025-09-01T23:31:07.049Z"", ""1"": ""2025-09-01T23:32:14.155Z""}, ""_submitted_at"": ""2025-09-01T23:32:19.878264"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:32:15.900Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=664521606b8ee569d8076068&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62cb5bdb1453b9bab8019"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I would make sure that servers do not have to rely on tips the most. Everyone deserves to make money to live. ""}"
8228,mf1r7ki1-1r19bu,no-vote,"I think that swinging around the iPad and automatically expecting people to tip for counter service is frustrating. I have no problem tipping people who bring me food or wait on me. I think that places where people are paid a living wage should not have the iPad tipping system. Or they should at least make it clear that it is not expected. If they want a tip, it should be baked into the price.",2025-09-01T23:31:54.380282+00:00,False,,,,public,,,2025-09-01T23:31:54.122Z,https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6050ea8a95817a2bfddc9d09&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62c9095285120b016de37,Page 1: 23:30:32; Page 2: 23:31:51,"What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2–3 sentences.: Visible","I think that swinging around the iPad and automatically expecting people to tip for counter service is frustrating. I have no problem tipping people who bring me food or wait on me. I think that places where people are paid a living wage should not have the iPad tipping system. Or they should at least make it clear that it is not expected. If they want a tip, it should be baked into the price.","{""_session_id"": ""mf1r5t7p-eanlr5"", ""_page_visits"": {""0"": ""2025-09-01T23:30:32.197Z"", ""1"": ""2025-09-01T23:31:51.171Z""}, ""_submitted_at"": ""2025-09-01T23:31:54.379939"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on tipping, and if given the chance, how would you improve or change the current tipping system? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-01T23:31:54.122Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4b7cb1b8-8b7b-4b06-849e-e8c9a0dbef5e?PROLIFIC_PID=6050ea8a95817a2bfddc9d09&STUDY_ID=68b602bd189065a3fa236527&SESSION_ID=68b62c9095285120b016de37"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that swinging around the iPad and automatically expecting people to tip for counter service is frustrating. I have no problem tipping people who bring me food or wait on me. I think that places where people are paid a living wage should not have the iPad tipping system. Or they should at least make it clear that it is not expected. If they want a tip, it should be baked into the price.""}"
