ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,How has AI changed your life? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8374,mf1wb4ji-0dvhx6,no-vote,"It has made information more readily available to me by being more searchable. It feels easier to understand responses to the data that I receive and that it is able to accept constraints, I can have it packaged in ways that I like depending on the situation. ",2025-09-02T01:54:40.051743+00:00,False,,,,public,,,2025-09-02T01:54:38.146Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6682fbc595609e3f88048a53&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d4eea387a33f7c62791,Page 1: 01:50:14; Page 2: 01:54:33,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"It has made information more readily available to me by being more searchable. It feels easier to understand responses to the data that I receive and that it is able to accept constraints, I can have it packaged in ways that I like depending on the situation. ","{""_session_id"": ""mf1w5hao-dqyzzf"", ""_page_visits"": {""0"": ""2025-09-02T01:50:14.913Z"", ""1"": ""2025-09-02T01:54:33.266Z""}, ""_submitted_at"": ""2025-09-02T01:54:40.051390"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:54:38.146Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6682fbc595609e3f88048a53&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d4eea387a33f7c62791"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It has made information more readily available to me by being more searchable. It feels easier to understand responses to the data that I receive and that it is able to accept constraints, I can have it packaged in ways that I like depending on the situation. ""}"
8373,mf1wb0p1-kz3s7t,no-vote,AI has changed my life personally by being able to create resumes and cover letters. I also received personalized advice. I have also used it at work to help me with problems or to recall certain things I have forgotten in my healthcare setting.,2025-09-02T01:54:34.137344+00:00,False,,,,public,,,2025-09-02T01:54:33.158Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5ea8e82c4386df34f2787a53&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64df9b4918aaa1c963f42,Page 1: 01:53:05; Page 2: 01:54:30,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,AI has changed my life personally by being able to create resumes and cover letters. I also received personalized advice. I have also used it at work to help me with problems or to recall certain things I have forgotten in my healthcare setting.,"{""_session_id"": ""mf1w94rg-av59oa"", ""_page_visits"": {""0"": ""2025-09-02T01:53:05.254Z"", ""1"": ""2025-09-02T01:54:30.997Z""}, ""_submitted_at"": ""2025-09-02T01:54:34.136983"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:54:33.158Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5ea8e82c4386df34f2787a53&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64df9b4918aaa1c963f42"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has changed my life personally by being able to create resumes and cover letters. I also received personalized advice. I have also used it at work to help me with problems or to recall certain things I have forgotten in my healthcare setting.""}"
8369,mf1wamqi-jb8ncb,no-vote,"AI has changed my life because it has provided work opportunities as a side gig to earn money. I use AI to train and fact find information. Further, it helps with creating meal plans for the four people who I cook for at home that each has different dietary needs and restrictions. ",2025-09-02T01:54:16.014092+00:00,False,,,,public,,,2025-09-02T01:54:15.067Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=64d5051ea81ec868d6dbd0ee&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64dadd7550f9e98171a2f,Page 1: 01:51:56; Page 2: 01:54:11,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has changed my life because it has provided work opportunities as a side gig to earn money. I use AI to train and fact find information. Further, it helps with creating meal plans for the four people who I cook for at home that each has different dietary needs and restrictions. ","{""_session_id"": ""mf1w7nl6-8j04yj"", ""_page_visits"": {""0"": ""2025-09-02T01:51:56.342Z"", ""1"": ""2025-09-02T01:54:11.722Z""}, ""_submitted_at"": ""2025-09-02T01:54:16.013715"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:54:15.067Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=64d5051ea81ec868d6dbd0ee&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64dadd7550f9e98171a2f"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has changed my life because it has provided work opportunities as a side gig to earn money. I use AI to train and fact find information. Further, it helps with creating meal plans for the four people who I cook for at home that each has different dietary needs and restrictions. ""}"
8365,mf1wa0ib-hq7bpc,no-vote,"I feel AI has changed my life in that it allows me to generate ideas that I may be able to turn into more tangible and personally created products such as stories or other digital items to sell. I feel however, that AI has also changed my life in that there are more jobs being taken over by AI and I fear that I may become obsolete in the workforce as a result.",2025-09-02T01:53:47.645048+00:00,False,,,,public,,,2025-09-02T01:53:46.259Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=677ecbe2c51fc8db7919fcc3&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d85bffd43e7a67eac48,Page 1: 01:51:08; Page 2: 01:53:43,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"I feel AI has changed my life in that it allows me to generate ideas that I may be able to turn into more tangible and personally created products such as stories or other digital items to sell. I feel however, that AI has also changed my life in that there are more jobs being taken over by AI and I fear that I may become obsolete in the workforce as a result.","{""_session_id"": ""mf1w6mxk-fiqt3p"", ""_page_visits"": {""0"": ""2025-09-02T01:51:08.843Z"", ""1"": ""2025-09-02T01:53:43.607Z""}, ""_submitted_at"": ""2025-09-02T01:53:47.644689"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:46.259Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=677ecbe2c51fc8db7919fcc3&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d85bffd43e7a67eac48"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I feel AI has changed my life in that it allows me to generate ideas that I may be able to turn into more tangible and personally created products such as stories or other digital items to sell. I feel however, that AI has also changed my life in that there are more jobs being taken over by AI and I fear that I may become obsolete in the workforce as a result.""}"
8360,mf1w9jdl-brbttk,no-vote,"AI has changed my life by giving me detailed advice and recommendation on areas i seek advice for, primarily skin care. Chatgpt was able to give me a full list of supplements that support antioxidant health and which i am now taking. I pretty much use it every day to ask questions on other topics such as having concerns with my diet, or helping me tweak my existing workout routine.",2025-09-02T01:53:24.227482+00:00,False,,,,public,,,2025-09-02T01:53:24.057Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=666a11d046107a56965a98f5&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d6c306f04d5bb126818,Page 1: 01:50:51; Page 2: 01:53:22,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has changed my life by giving me detailed advice and recommendation on areas i seek advice for, primarily skin care. Chatgpt was able to give me a full list of supplements that support antioxidant health and which i am now taking. I pretty much use it every day to ask questions on other topics such as having concerns with my diet, or helping me tweak my existing workout routine.","{""_session_id"": ""mf1w69of-ay3dg4"", ""_page_visits"": {""0"": ""2025-09-02T01:50:51.647Z"", ""1"": ""2025-09-02T01:53:22.479Z""}, ""_submitted_at"": ""2025-09-02T01:53:24.227080"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:24.057Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=666a11d046107a56965a98f5&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d6c306f04d5bb126818"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has changed my life by giving me detailed advice and recommendation on areas i seek advice for, primarily skin care. Chatgpt was able to give me a full list of supplements that support antioxidant health and which i am now taking. I pretty much use it every day to ask questions on other topics such as having concerns with my diet, or helping me tweak my existing workout routine.""}"
8352,mf1w98w5-bsq3ij,no-vote,It hasn't changed my life very much as of right now. It does kind of make me more wary and unsettled with the capabilities that it has. The power that it has makes me trust it less.,2025-09-02T01:53:08.530056+00:00,False,,,,public,,,2025-09-02T01:53:10.470Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=62dcc5dc8fcf471ec987e7cf&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d95c2c018e375ee55bf,Page 1: 01:51:54; Page 2: 01:53:06,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,It hasn't changed my life very much as of right now. It does kind of make me more wary and unsettled with the capabilities that it has. The power that it has makes me trust it less.,"{""_session_id"": ""mf1w7kzv-ko69wr"", ""_page_visits"": {""0"": ""2025-09-02T01:51:54.963Z"", ""1"": ""2025-09-02T01:53:06.235Z""}, ""_submitted_at"": ""2025-09-02T01:53:08.529707"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:10.470Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=62dcc5dc8fcf471ec987e7cf&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d95c2c018e375ee55bf"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It hasn't changed my life very much as of right now. It does kind of make me more wary and unsettled with the capabilities that it has. The power that it has makes me trust it less.""}"
8349,mf1w93t7-usqb87,no-vote,"AI has expanded my creative capabilities. Creating unique content is a part of my job, and AI has served as a tool for inspiration when I have writer's block. Overall, it has enhanced my creative processes. ",2025-09-02T01:53:03.407502+00:00,False,,,,public,,,2025-09-02T01:53:03.884Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=65c521e65c5301dcfa4d309d&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d7e2e84f4a3fe851abb,Page 1: 01:51:03; Page 2: 01:52:54,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has expanded my creative capabilities. Creating unique content is a part of my job, and AI has served as a tool for inspiration when I have writer's block. Overall, it has enhanced my creative processes. ","{""_session_id"": ""mf1w6iz3-vdzclp"", ""_page_visits"": {""0"": ""2025-09-02T01:51:03.705Z"", ""1"": ""2025-09-02T01:52:54.355Z""}, ""_submitted_at"": ""2025-09-02T01:53:03.406792"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:53:03.884Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=65c521e65c5301dcfa4d309d&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d7e2e84f4a3fe851abb"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has expanded my creative capabilities. Creating unique content is a part of my job, and AI has served as a tool for inspiration when I have writer's block. Overall, it has enhanced my creative processes. ""}"
8343,mf1w86se-s5hfm0,no-vote,Using AI has made life easier for me. If I need help finding answer to something I would go to AI for help.,2025-09-02T01:52:21.381739+00:00,False,,,,public,,,2025-09-02T01:52:21.087Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5b5a822e1ad8270001c4f28d&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d2370abec6ff718f361,Page 1: 01:49:47; Page 2: 01:52:19,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,Using AI has made life easier for me. If I need help finding answer to something I would go to AI for help.,"{""_session_id"": ""mf1w4w94-ssmh52"", ""_page_visits"": {""0"": ""2025-09-02T01:49:47.535Z"", ""1"": ""2025-09-02T01:52:19.151Z""}, ""_submitted_at"": ""2025-09-02T01:52:21.381398"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:52:21.087Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5b5a822e1ad8270001c4f28d&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d2370abec6ff718f361"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Using AI has made life easier for me. If I need help finding answer to something I would go to AI for help.""}"
8342,mf1w7qos-molmt2,no-vote,"I use AI a lot now, and it had managed to change things a lot. I now use it for fun, to create stories, and learn random facts about the world. It is sometimes lively and fund to use, helping me process some emotions.",2025-09-02T01:52:00.765817+00:00,False,,,,public,,,2025-09-02T01:52:00.220Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5ebb96b6cd673a0008ace9ce&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d892d81234290cb16c2,Page 1: 01:51:12; Page 2: 01:51:57,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"I use AI a lot now, and it had managed to change things a lot. I now use it for fun, to create stories, and learn random facts about the world. It is sometimes lively and fund to use, helping me process some emotions.","{""_session_id"": ""mf1w6pm3-3vwkdr"", ""_page_visits"": {""0"": ""2025-09-02T01:51:12.398Z"", ""1"": ""2025-09-02T01:51:57.609Z""}, ""_submitted_at"": ""2025-09-02T01:52:00.765364"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:52:00.220Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5ebb96b6cd673a0008ace9ce&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d892d81234290cb16c2"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I use AI a lot now, and it had managed to change things a lot. I now use it for fun, to create stories, and learn random facts about the world. It is sometimes lively and fund to use, helping me process some emotions.""}"
8339,mf1w7e6t-041tzz,no-vote,"I think AI has changed my life a lot, especially in ways to streamline my work. Whether it be to automate repetitive tasks at my workplace, or aid a lot in helping my in university. It also helped me learn a lot when it comes to data and coding. Giving it the problem I have struggle with it, and then the AI gives me a detailed understanding on how to approach it.",2025-09-02T01:51:44.457613+00:00,False,,,,public,,,2025-09-02T01:51:44.022Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6527f153bea7b2d7c0d556e4&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64caa4f61728b53e747a6,Page 1: 01:50:06; Page 2: 01:51:42,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"I think AI has changed my life a lot, especially in ways to streamline my work. Whether it be to automate repetitive tasks at my workplace, or aid a lot in helping my in university. It also helped me learn a lot when it comes to data and coding. Giving it the problem I have struggle with it, and then the AI gives me a detailed understanding on how to approach it.","{""_session_id"": ""mf1w5b1f-au67jq"", ""_page_visits"": {""0"": ""2025-09-02T01:50:06.739Z"", ""1"": ""2025-09-02T01:51:42.347Z""}, ""_submitted_at"": ""2025-09-02T01:51:44.457244"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:51:44.022Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6527f153bea7b2d7c0d556e4&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64caa4f61728b53e747a6"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think AI has changed my life a lot, especially in ways to streamline my work. Whether it be to automate repetitive tasks at my workplace, or aid a lot in helping my in university. It also helped me learn a lot when it comes to data and coding. Giving it the problem I have struggle with it, and then the AI gives me a detailed understanding on how to approach it.""}"
8337,mf1w7ael-vx10s5,no-vote,"It makes me more productive. Also, it makes my life much better. ",2025-09-02T01:51:39.209827+00:00,False,,,,public,,,2025-09-02T01:51:39.119Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66a8f82143da40a6b126975e&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d7f20e3c99a2a0679b7,Page 1: 01:51:05; Page 2: 01:51:35,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"It makes me more productive. Also, it makes my life much better. ","{""_session_id"": ""mf1w6jzj-5c2w2j"", ""_page_visits"": {""0"": ""2025-09-02T01:51:05.053Z"", ""1"": ""2025-09-02T01:51:35.407Z""}, ""_submitted_at"": ""2025-09-02T01:51:39.209449"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:51:39.119Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66a8f82143da40a6b126975e&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d7f20e3c99a2a0679b7"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It makes me more productive. Also, it makes my life much better. ""}"
8336,mf1w7agp-3c95my,no-vote,"AI has allowed me to get information at a faster pace and enhance my learning. While I still need to Google some stuff to verify the information, AI made it easier for me and helps clarify concepts that I may not understand. This in turn has changed how I approach situations and have been using AI to spot mistakes or provide better explanations to the content I am trying to learn.",2025-09-02T01:51:37.767269+00:00,False,,,,public,,,2025-09-02T01:51:39.193Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=63d41270b0fcb44aade343df&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d1237dd2e6d52cb48ec,Page 1: 01:50:07; Page 2: 01:51:37,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI has allowed me to get information at a faster pace and enhance my learning. While I still need to Google some stuff to verify the information, AI made it easier for me and helps clarify concepts that I may not understand. This in turn has changed how I approach situations and have been using AI to spot mistakes or provide better explanations to the content I am trying to learn.","{""_session_id"": ""mf1w5ba5-1paiag"", ""_page_visits"": {""0"": ""2025-09-02T01:50:07.138Z"", ""1"": ""2025-09-02T01:51:37.801Z""}, ""_submitted_at"": ""2025-09-02T01:51:37.766881"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:51:39.193Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=63d41270b0fcb44aade343df&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d1237dd2e6d52cb48ec"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has allowed me to get information at a faster pace and enhance my learning. While I still need to Google some stuff to verify the information, AI made it easier for me and helps clarify concepts that I may not understand. This in turn has changed how I approach situations and have been using AI to spot mistakes or provide better explanations to the content I am trying to learn.""}"
8335,mf1w77tt-g73sr9,no-vote,"AI hasn't changed my life in a significant way. Outside of some academic use and interesting topic, there isn't much besides being an interesting topic to learn about.",2025-09-02T01:51:37.568704+00:00,False,,,,public,,,2025-09-02T01:51:35.777Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66846905cfa45a35dcdb7288&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d11c26c898dc7bd2b99,Page 1: 01:49:22; Page 2: 01:51:33,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"AI hasn't changed my life in a significant way. Outside of some academic use and interesting topic, there isn't much besides being an interesting topic to learn about.","{""_session_id"": ""mf1w4cob-ye2fpx"", ""_page_visits"": {""0"": ""2025-09-02T01:49:22.411Z"", ""1"": ""2025-09-02T01:51:33.033Z""}, ""_submitted_at"": ""2025-09-02T01:51:37.568335"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T01:51:35.777Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=66846905cfa45a35dcdb7288&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b64d11c26c898dc7bd2b99"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI hasn't changed my life in a significant way. Outside of some academic use and interesting topic, there isn't much besides being an interesting topic to learn about.""}"
