ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences. (text),Full Response Metadata (JSON)
8570,mf1wmiws-9apvka,no-vote,"I think its important to enforce some kind of policy to make sure everyone is safe and to ensure no more sickness is passed on, but its also important for people to know that it is a choice and its to keep people safe its not mandatory ",2025-09-02T02:03:30.354655+00:00,False,,,,public,,,2025-09-02T02:03:29.981Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6116aa8875bdab57cab52804&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fc035f78b5885bd4d23,Page 1: 02:00:42; Page 2: 02:03:28,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"I think its important to enforce some kind of policy to make sure everyone is safe and to ensure no more sickness is passed on, but its also important for people to know that it is a choice and its to keep people safe its not mandatory ","{""_session_id"": ""mf1wixtk-51g98n"", ""_page_visits"": {""0"": ""2025-09-02T02:00:42.871Z"", ""1"": ""2025-09-02T02:03:28.309Z""}, ""_submitted_at"": ""2025-09-02T02:03:30.353915"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:03:29.981Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6116aa8875bdab57cab52804&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fc035f78b5885bd4d23"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think its important to enforce some kind of policy to make sure everyone is safe and to ensure no more sickness is passed on, but its also important for people to know that it is a choice and its to keep people safe its not mandatory ""}"
8563,mf1wls2u-hp229s,no-vote,"Yes I believe so during severe epidemics because it is for the public safety and health.  I do support this, as it should be done regardless.",2025-09-02T02:02:54.896285+00:00,False,,,,public,,,2025-09-02T02:02:55.206Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=652f405f086383e711da91f8&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6502887036edd3df63746,Page 1: 02:02:24; Page 2: 02:02:54,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes I believe so during severe epidemics because it is for the public safety and health.  I do support this, as it should be done regardless.","{""_session_id"": ""mf1wl46y-5lz5ks"", ""_page_visits"": {""0"": ""2025-09-02T02:02:24.324Z"", ""1"": ""2025-09-02T02:02:54.346Z""}, ""_submitted_at"": ""2025-09-02T02:02:54.895957"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:02:55.206Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=652f405f086383e711da91f8&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b6502887036edd3df63746"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes I believe so during severe epidemics because it is for the public safety and health.  I do support this, as it should be done regardless.""}"
8561,mf1wlob4-pzpudt,no-vote,"Yes. I think that government should enforce vaccination where people are dying due to the epidemic. But that policy should be counter measured by freedom of movement. In other words, we vaccinate so that kids can go to school, people can go about their regular lives. ",2025-09-02T02:02:52.404073+00:00,False,,,,public,,,2025-09-02T02:02:50.321Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6682fbc595609e3f88048a53&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f858fbab9b06b629034,Page 1: 02:00:33; Page 2: 02:02:46,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes. I think that government should enforce vaccination where people are dying due to the epidemic. But that policy should be counter measured by freedom of movement. In other words, we vaccinate so that kids can go to school, people can go about their regular lives. ","{""_session_id"": ""mf1wiq9t-93mcsz"", ""_page_visits"": {""0"": ""2025-09-02T02:00:33.047Z"", ""1"": ""2025-09-02T02:02:46.752Z""}, ""_submitted_at"": ""2025-09-02T02:02:52.403724"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:02:50.321Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6682fbc595609e3f88048a53&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f858fbab9b06b629034"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes. I think that government should enforce vaccination where people are dying due to the epidemic. But that policy should be counter measured by freedom of movement. In other words, we vaccinate so that kids can go to school, people can go about their regular lives. ""}"
8556,mf1wlfxx-s440lh,no-vote,Yes. We need to sacrifice personal liberties in order to protect the greater good of public health. ,2025-09-02T02:02:39.588547+00:00,False,,,,public,,,2025-09-02T02:02:39.477Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6646cdbd7a8e4d39556e459b&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64ffc8d0fec12bfbddd97,Page 1: 02:01:45; Page 2: 02:02:36,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,Yes. We need to sacrifice personal liberties in order to protect the greater good of public health. ,"{""_session_id"": ""mf1wk9yc-7trblm"", ""_page_visits"": {""0"": ""2025-09-02T02:01:45.128Z"", ""1"": ""2025-09-02T02:02:36.269Z""}, ""_submitted_at"": ""2025-09-02T02:02:39.588175"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:02:39.477Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6646cdbd7a8e4d39556e459b&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64ffc8d0fec12bfbddd97"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes. We need to sacrifice personal liberties in order to protect the greater good of public health. ""}"
8553,mf1wla7i-kvw83h,no-vote,Quarantine measures make sense to me to contain it but enforcing vaccinations doesn’t need to be required. Places can always set rules on who can enter a place based on vaccination status. It should be up to the person what they get put in their body. ,2025-09-02T02:02:32.406727+00:00,False,,,,public,,,2025-09-02T02:02:32.047Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=671137bfe81fc6cf620ce313&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fb171d1f88017274e0b,Page 1: 02:00:27; Page 2: 02:02:28,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,Quarantine measures make sense to me to contain it but enforcing vaccinations doesn’t need to be required. Places can always set rules on who can enter a place based on vaccination status. It should be up to the person what they get put in their body. ,"{""_session_id"": ""mf1wilww-6sbawm"", ""_page_visits"": {""0"": ""2025-09-02T02:00:27.340Z"", ""1"": ""2025-09-02T02:02:28.825Z""}, ""_submitted_at"": ""2025-09-02T02:02:32.406381"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:02:32.047Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=671137bfe81fc6cf620ce313&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fb171d1f88017274e0b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Quarantine measures make sense to me to contain it but enforcing vaccinations doesn\u2019t need to be required. Places can always set rules on who can enter a place based on vaccination status. It should be up to the person what they get put in their body. ""}"
8551,mf1wl7si-ql2van,no-vote,"Yes, I do support this for the greater good. I think strong mandates are needed to prevent further spread and to prevent the creation of a pandemic. It might be restrictive, but these temporary measures are necessary to prevent suffering.",2025-09-02T02:02:29.505378+00:00,False,,,,public,,,2025-09-02T02:02:28.915Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5ebb96b6cd673a0008ace9ce&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fff73097ca1d3185091,Page 1: 02:01:39; Page 2: 02:02:27,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes, I do support this for the greater good. I think strong mandates are needed to prevent further spread and to prevent the creation of a pandemic. It might be restrictive, but these temporary measures are necessary to prevent suffering.","{""_session_id"": ""mf1wk5v3-13fjyb"", ""_page_visits"": {""0"": ""2025-09-02T02:01:39.859Z"", ""1"": ""2025-09-02T02:02:27.686Z""}, ""_submitted_at"": ""2025-09-02T02:02:29.505000"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:02:28.915Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5ebb96b6cd673a0008ace9ce&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fff73097ca1d3185091"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I do support this for the greater good. I think strong mandates are needed to prevent further spread and to prevent the creation of a pandemic. It might be restrictive, but these temporary measures are necessary to prevent suffering.""}"
8546,mf1wkudc-mtodnw,no-vote,I do support the government having this authority only under severe epidemics. People will always be suspicious and the last pandemic showed us that people will fight a vaccine to their detriment. The virus can spread and kill people. It is important that it is handled in the correct way. ,2025-09-02T02:02:11.884514+00:00,False,,,,public,,,2025-09-02T02:02:11.520Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=628f9cfbee6de7cc7322fecf&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fbf21e4689242acc4db,Page 1: 02:00:36; Page 2: 02:02:10,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,I do support the government having this authority only under severe epidemics. People will always be suspicious and the last pandemic showed us that people will fight a vaccine to their detriment. The virus can spread and kill people. It is important that it is handled in the correct way. ,"{""_session_id"": ""mf1wisoi-gctzvr"", ""_page_visits"": {""0"": ""2025-09-02T02:00:36.128Z"", ""1"": ""2025-09-02T02:02:10.882Z""}, ""_submitted_at"": ""2025-09-02T02:02:11.884154"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:02:11.520Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=628f9cfbee6de7cc7322fecf&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fbf21e4689242acc4db"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do support the government having this authority only under severe epidemics. People will always be suspicious and the last pandemic showed us that people will fight a vaccine to their detriment. The virus can spread and kill people. It is important that it is handled in the correct way. ""}"
8544,mf1wkn28-4wqisz,no-vote,No. Although i do agree that people should get a vaccine / get quarentined in these sitiations its not fair to force it on to someone. ,2025-09-02T02:02:01.747962+00:00,False,,,,public,,,2025-09-02T02:02:02.048Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=66776e929dc29fa9467ab5b2&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fe58ac7bbe943b41ab7,Page 1: 02:01:16; Page 2: 02:02:00,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,No. Although i do agree that people should get a vaccine / get quarentined in these sitiations its not fair to force it on to someone. ,"{""_session_id"": ""mf1wjns9-n3uh29"", ""_page_visits"": {""0"": ""2025-09-02T02:01:16.433Z"", ""1"": ""2025-09-02T02:02:00.775Z""}, ""_submitted_at"": ""2025-09-02T02:02:01.747301"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:02:02.048Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=66776e929dc29fa9467ab5b2&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fe58ac7bbe943b41ab7"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""No. Although i do agree that people should get a vaccine / get quarentined in these sitiations its not fair to force it on to someone. ""}"
8537,mf1wk9ur-xextoz,no-vote,"Yes, I support vaccine mandates for the good of the public. I will explain why. If there were another virus like the one that causes smallpox or polio, something so devastating like that should not be left in the hands of dumb people who make up vaccine danger conspiracy theories. Vaccines save lives, period. Quarantine also helps to prevent the spread.",2025-09-02T02:01:45.373924+00:00,False,,,,public,,,2025-09-02T02:01:44.931Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5a3bdd2c8d005a0001829f3e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f8a877c26f6b1c05ac2,Page 1: 01:59:51; Page 2: 02:01:43,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"Yes, I support vaccine mandates for the good of the public. I will explain why. If there were another virus like the one that causes smallpox or polio, something so devastating like that should not be left in the hands of dumb people who make up vaccine danger conspiracy theories. Vaccines save lives, period. Quarantine also helps to prevent the spread.","{""_session_id"": ""mf1whudl-glf65z"", ""_page_visits"": {""0"": ""2025-09-02T01:59:51.720Z"", ""1"": ""2025-09-02T02:01:43.789Z""}, ""_submitted_at"": ""2025-09-02T02:01:45.373578"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:01:44.931Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=5a3bdd2c8d005a0001829f3e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f8a877c26f6b1c05ac2"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I support vaccine mandates for the good of the public. I will explain why. If there were another virus like the one that causes smallpox or polio, something so devastating like that should not be left in the hands of dumb people who make up vaccine danger conspiracy theories. Vaccines save lives, period. Quarantine also helps to prevent the spread.""}"
8534,mf1wk3pd-0wmg6x,no-vote,"No, I do not support the government having authority to enforce vaccination and quarantine measures during severe epidemics. I do not feel like anyone can force a person to inject something into their bodies without their consent at all.",2025-09-02T02:01:37.168310+00:00,False,,,,public,,,2025-09-02T02:01:36.962Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=558ab509fdf99b65685f024e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f6ea0bd1e832189e91e,Page 1: 02:00:36; Page 2: 02:01:33,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"No, I do not support the government having authority to enforce vaccination and quarantine measures during severe epidemics. I do not feel like anyone can force a person to inject something into their bodies without their consent at all.","{""_session_id"": ""mf1wit9p-ejpvnf"", ""_page_visits"": {""0"": ""2025-09-02T02:00:36.959Z"", ""1"": ""2025-09-02T02:01:33.566Z""}, ""_submitted_at"": ""2025-09-02T02:01:37.167933"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:01:36.962Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=558ab509fdf99b65685f024e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f6ea0bd1e832189e91e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""No, I do not support the government having authority to enforce vaccination and quarantine measures during severe epidemics. I do not feel like anyone can force a person to inject something into their bodies without their consent at all.""}"
8533,mf1wk29e-hfzroq,no-vote,yes vaccinnes should be mandated for everyone to prevent disease,2025-09-02T02:01:35.705130+00:00,False,,,,public,,,2025-09-02T02:01:35.090Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=676ed8014625d5ebd417b5f2&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f493dc5825937fa7749,Page 1: 02:00:19; Page 2: 02:01:29,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,yes vaccinnes should be mandated for everyone to prevent disease,"{""_session_id"": ""mf1wiej0-q232dz"", ""_page_visits"": {""0"": ""2025-09-02T02:00:19.080Z"", ""1"": ""2025-09-02T02:01:29.340Z""}, ""_submitted_at"": ""2025-09-02T02:01:35.704759"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:01:35.090Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=676ed8014625d5ebd417b5f2&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f493dc5825937fa7749"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""yes vaccinnes should be mandated for everyone to prevent disease""}"
8526,mf1wju48-rs4zau,no-vote,"No, I do not because that is oppressive to people. The government does control people like they think they do.",2025-09-02T02:01:24.659942+00:00,False,,,,public,,,2025-09-02T02:01:24.536Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6561435b409147a77be889dd&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fc0fcd752d76f7f8eaf,Page 1: 02:00:37; Page 2: 02:01:18,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,"No, I do not because that is oppressive to people. The government does control people like they think they do.","{""_session_id"": ""mf1wiu3l-jkrgz4"", ""_page_visits"": {""0"": ""2025-09-02T02:00:37.959Z"", ""1"": ""2025-09-02T02:01:18.853Z""}, ""_submitted_at"": ""2025-09-02T02:01:24.659603"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:01:24.536Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=6561435b409147a77be889dd&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64fc0fcd752d76f7f8eaf"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""No, I do not because that is oppressive to people. The government does control people like they think they do.""}"
8519,mf1wjgoc-her4e6,no-vote,Yes it just shows that people care and want the best for successful outcomes.,2025-09-02T02:01:07.277813+00:00,False,,,,public,,,2025-09-02T02:01:07.117Z,https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=65c121703758b1e73a54fe8e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f901876d9fab84e3f8a,Page 1: 01:59:58; Page 2: 02:01:02,Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1–2 sentences.: Visible,Yes it just shows that people care and want the best for successful outcomes.,"{""_session_id"": ""mf1whzop-ar8grw"", ""_page_visits"": {""0"": ""2025-09-02T01:59:58.650Z"", ""1"": ""2025-09-02T02:01:02.504Z""}, ""_submitted_at"": ""2025-09-02T02:01:07.277471"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government having the authority to enforce vaccination and quarantine measures during severe epidemics? Please answer briefly in 1\u20132 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:01:07.117Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/020cc470-6a20-487c-b199-c981a6ffa221?PROLIFIC_PID=65c121703758b1e73a54fe8e&STUDY_ID=68b36213d94873f22952dc5b&SESSION_ID=68b64f901876d9fab84e3f8a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes it just shows that people care and want the best for successful outcomes.""}"
